ccode,country,cmark,year,polity2,polity2l,instab,anocl,deml
92,EL SALVADOR,0,1987,6,6,0,0,1
92,EL SALVADOR,0,1988,6,6,0,0,1
92,EL SALVADOR,0,1989,6,6,0,0,1
92,EL SALVADOR,0,1990,6,6,0,0,1
92,EL SALVADOR,0,1991,7,6,0,0,1
92,EL SALVADOR,0,1992,7,7,0,0,1
92,EL SALVADOR,0,1993,7,7,0,0,1
92,EL SALVADOR,0,1994,7,7,0,0,1
92,EL SALVADOR,0,1995,7,7,0,0,1
92,EL SALVADOR,0,1996,7,7,0,0,1
92,EL SALVADOR,0,1997,7,7,0,0,1
92,EL SALVADOR,0,1998,7,7,0,0,1
92,EL SALVADOR,0,1999,7,7,0,0,1
93,NICARAGUA,1,1945,-8,-8,0,0,0
93,NICARAGUA,0,1946,-8,-8,0,0,0
93,NICARAGUA,0,1947,-8,-8,0,0,0
93,NICARAGUA,0,1948,-8,-8,0,0,0
93,NICARAGUA,0,1949,-8,-8,0,0,0
93,NICARAGUA,0,1950,-8,-8,0,0,0
93,NICARAGUA,0,1951,-8,-8,0,0,0
93,NICARAGUA,0,1952,-8,-8,0,0,0
93,NICARAGUA,0,1953,-8,-8,0,0,0
93,NICARAGUA,0,1954,-8,-8,0,0,0
93,NICARAGUA,0,1955,-8,-8,0,0,0
93,NICARAGUA,0,1956,-8,-8,0,0,0
93,NICARAGUA,0,1957,-8,-8,0,0,0
93,NICARAGUA,0,1958,-8,-8,0,0,0
93,NICARAGUA,0,1959,-8,-8,0,0,0
93,NICARAGUA,0,1960,-8,-8,0,0,0
93,NICARAGUA,0,1961,-8,-8,0,0,0
93,NICARAGUA,0,1962,-8,-8,0,0,0
93,NICARAGUA,0,1963,-8,-8,0,0,0
93,NICARAGUA,0,1964,-8,-8,0,0,0
93,NICARAGUA,0,1965,-8,-8,0,0,0
93,NICARAGUA,0,1966,-8,-8,0,0,0
93,NICARAGUA,0,1967,-8,-8,0,0,0
93,NICARAGUA,0,1968,-8,-8,0,0,0
93,NICARAGUA,0,1969,-8,-8,0,0,0
93,NICARAGUA,0,1970,-8,-8,0,0,0
93,NICARAGUA,0,1971,-8,-8,0,0,0
93,NICARAGUA,0,1972,-8,-8,0,0,0
93,NICARAGUA,0,1973,-8,-8,0,0,0
93,NICARAGUA,0,1974,-8,-8,0,0,0
93,NICARAGUA,0,1975,-8,-8,0,0,0
93,NICARAGUA,0,1976,-8,-8,0,0,0
93,NICARAGUA,0,1977,-8,-8,0,0,0
93,NICARAGUA,0,1978,-8,-8,0,0,0
93,NICARAGUA,0,1979,0,-8,0,0,0
93,NICARAGUA,0,1980,0,0,1,1,0
93,NICARAGUA,0,1981,-5,0,1,1,0
93,NICARAGUA,0,1982,-5,-5,1,1,0
93,NICARAGUA,0,1983,-5,-5,1,1,0
93,NICARAGUA,0,1984,-1,-5,1,1,0
93,NICARAGUA,0,1985,-1,-1,1,1,0
93,NICARAGUA,0,1986,-1,-1,1,1,0
93,NICARAGUA,0,1987,-1,-1,1,1,0
93,NICARAGUA,0,1988,-1,-1,0,1,0
93,NICARAGUA,0,1989,-1,-1,0,1,0
93,NICARAGUA,0,1990,6,-1,0,1,0
93,NICARAGUA,0,1991,6,6,1,0,1
93,NICARAGUA,0,1992,6,6,1,0,1
93,NICARAGUA,0,1993,6,6,1,0,1
93,NICARAGUA,0,1994,6,6,0,0,1
93,NICARAGUA,0,1995,8,6,0,0,1
93,NICARAGUA,0,1996,8,8,0,0,1
93,NICARAGUA,0,1997,8,8,0,0,1
93,NICARAGUA,0,1998,8,8,0,0,1
93,NICARAGUA,0,1999,8,8,0,0,1
94,COSTARICA,1,1945,10,10,0,0,1
94,COSTARICA,0,1946,10,10,0,0,1
94,COSTARICA,0,1947,10,10,0,0,1
94,COSTARICA,0,1948,10,10,0,0,1
94,COSTARICA,0,1949,10,10,0,0,1
94,COSTARICA,0,1950,10,10,0,0,1
94,COSTARICA,0,1951,10,10,0,0,1
94,COSTARICA,0,1952,10,10,0,0,1
94,COSTARICA,0,1953,10,10,0,0,1
94,COSTARICA,0,1954,10,10,0,0,1
94,COSTARICA,0,1955,10,10,0,0,1
94,COSTARICA,0,1956,10,10,0,0,1
94,COSTARICA,0,1957,10,10,0,0,1
94,COSTARICA,0,1958,10,10,0,0,1
94,COSTARICA,0,1959,10,10,0,0,1
94,COSTARICA,0,1960,10,10,0,0,1
94,COSTARICA,0,1961,10,10,0,0,1
94,COSTARICA,0,1962,10,10,0,0,1
94,COSTARICA,0,1963,10,10,0,0,1
94,COSTARICA,0,1964,10,10,0,0,1
94,COSTARICA,0,1965,10,10,0,0,1
94,COSTARICA,0,1966,10,10,0,0,1
94,COSTARICA,0,1967,10,10,0,0,1
94,COSTARICA,0,1968,10,10,0,0,1
94,COSTARICA,0,1969,10,10,0,0,1
94,COSTARICA,0,1970,10,10,0,0,1
94,COSTARICA,0,1971,10,10,0,0,1
94,COSTARICA,0,1972,10,10,0,0,1
94,COSTARICA,0,1973,10,10,0,0,1
94,COSTARICA,0,1974,10,10,0,0,1
94,COSTARICA,0,1975,10,10,0,0,1
94,COSTARICA,0,1976,10,10,0,0,1
94,COSTARICA,0,1977,10,10,0,0,1
94,COSTARICA,0,1978,10,10,0,0,1
94,COSTARICA,0,1979,10,10,0,0,1
94,COSTARICA,0,1980,10,10,0,0,1
94,COSTARICA,0,1981,10,10,0,0,1
94,COSTARICA,0,1982,10,10,0,0,1
94,COSTARICA,0,1983,10,10,0,0,1
94,COSTARICA,0,1984,10,10,0,0,1
94,COSTARICA,0,1985,10,10,0,0,1
94,COSTARICA,0,1986,10,10,0,0,1
94,COSTARICA,0,1987,10,10,0,0,1
94,COSTARICA,0,1988,10,10,0,0,1
94,COSTARICA,0,1989,10,10,0,0,1
94,COSTARICA,0,1990,10,10,0,0,1
94,COSTARICA,0,1991,10,10,0,0,1
94,COSTARICA,0,1992,10,10,0,0,1
94,COSTARICA,0,1993,10,10,0,0,1
94,COSTARICA,0,1994,10,10,0,0,1
94,COSTARICA,0,1995,10,10,0,0,1
94,COSTARICA,0,1996,10,10,0,0,1
94,COSTARICA,0,1997,10,10,0,0,1
94,COSTARICA,0,1998,10,10,0,0,1
94,COSTARICA,0,1999,10,10,0,0,1
95,PANAMA,1,1945,-3,-3,0,1,0
95,PANAMA,0,1946,-3,-3,0,1,0
95,PANAMA,0,1947,-3,-3,0,1,0
95,PANAMA,0,1948,-3,-3,0,1,0
95,PANAMA,0,1949,-1,-3,0,1,0
95,PANAMA,0,1950,-1,-1,0,1,0
95,PANAMA,0,1951,-1,-1,0,1,0
95,PANAMA,0,1952,-1,-1,0,1,0
95,PANAMA,0,1953,-1,-1,0,1,0
95,PANAMA,0,1954,-1,-1,0,1,0
95,PANAMA,0,1955,4,-1,0,1,0
95,PANAMA,0,1956,4,4,1,1,0
95,PANAMA,0,1957,4,4,1,1,0
95,PANAMA,0,1958,4,4,1,1,0
95,PANAMA,0,1959,4,4,0,1,0
95,PANAMA,0,1960,4,4,0,1,0
95,PANAMA,0,1961,4,4,0,1,0
95,PANAMA,0,1962,4,4,0,1,0
95,PANAMA,0,1963,4,4,0,1,0
95,PANAMA,0,1964,4,4,0,1,0
95,PANAMA,0,1965,4,4,0,1,0
95,PANAMA,0,1966,4,4,0,1,0
95,PANAMA,0,1967,4,4,0,1,0
95,PANAMA,0,1968,-7,4,0,1,0
95,PANAMA,0,1969,-7,-7,1,0,0
95,PANAMA,0,1970,-7,-7,1,0,0
95,PANAMA,0,1971,-7,-7,1,0,0
95,PANAMA,0,1972,-7,-7,0,0,0
95,PANAMA,0,1973,-7,-7,0,0,0
95,PANAMA,0,1974,-7,-7,0,0,0
95,PANAMA,0,1975,-7,-7,0,0,0
95,PANAMA,0,1976,-7,-7,0,0,0
95,PANAMA,0,1977,-7,-7,0,0,0
95,PANAMA,0,1978,-6,-7,0,0,0
95,PANAMA,0,1979,-6,-6,0,0,0
95,PANAMA,0,1980,-6,-6,0,0,0
95,PANAMA,0,1981,-6,-6,0,0,0
95,PANAMA,0,1982,-5,-6,0,0,0
95,PANAMA,0,1983,-5,-5,0,1,0
95,PANAMA,0,1984,-6,-5,0,1,0
95,PANAMA,0,1985,-6,-6,0,0,0
95,PANAMA,0,1986,-6,-6,0,0,0
95,PANAMA,0,1987,-8,-6,0,0,0
95,PANAMA,0,1988,-8,-8,0,0,0
95,PANAMA,0,1989,8,-8,0,0,0
95,PANAMA,0,1990,8,8,1,0,1
95,PANAMA,0,1991,8,8,1,0,1
95,PANAMA,0,1992,8,8,1,0,1
95,PANAMA,0,1993,8,8,0,0,1
95,PANAMA,0,1994,9,8,0,0,1
95,PANAMA,0,1995,9,9,0,0,1
95,PANAMA,0,1996,9,9,0,0,1
95,PANAMA,0,1997,9,9,0,0,1
95,PANAMA,0,1998,9,9,0,0,1
95,PANAMA,0,1999,9,9,0,0,1
100,COLOMBIA,1,1945,5,5,0,1,0
100,COLOMBIA,0,1946,5,5,0,1,0
100,COLOMBIA,0,1947,5,5,0,1,0
100,COLOMBIA,0,1948,-5,5,0,1,0
100,COLOMBIA,0,1949,-5,-5,1,1,0
100,COLOMBIA,0,1950,-5,-5,1,1,0
100,COLOMBIA,0,1951,-5,-5,1,1,0
100,COLOMBIA,0,1952,-5,-5,0,1,0
100,COLOMBIA,0,1953,-5,-5,0,1,0
100,COLOMBIA,0,1954,-5,-5,0,1,0
100,COLOMBIA,0,1955,-5,-5,0,1,0
100,COLOMBIA,0,1956,-5,-5,0,1,0
100,COLOMBIA,0,1957,7,-5,0,1,0
100,COLOMBIA,0,1958,7,7,1,0,1
100,COLOMBIA,0,1959,7,7,1,0,1
100,COLOMBIA,0,1960,7,7,1,0,1
100,COLOMBIA,0,1961,7,7,0,0,1
100,COLOMBIA,0,1962,7,7,0,0,1
100,COLOMBIA,0,1963,7,7,0,0,1
100,COLOMBIA,0,1964,7,7,0,0,1
100,COLOMBIA,0,1965,7,7,0,0,1
100,COLOMBIA,0,1966,7,7,0,0,1
100,COLOMBIA,0,1967,7,7,0,0,1
100,COLOMBIA,0,1968,7,7,0,0,1
100,COLOMBIA,0,1969,7,7,0,0,1
100,COLOMBIA,0,1970,7,7,0,0,1
100,COLOMBIA,0,1971,7,7,0,0,1
100,COLOMBIA,0,1972,7,7,0,0,1
100,COLOMBIA,0,1973,7,7,0,0,1
100,COLOMBIA,0,1974,8,7,0,0,1
100,COLOMBIA,0,1975,8,8,0,0,1
100,COLOMBIA,0,1976,8,8,0,0,1
100,COLOMBIA,0,1977,8,8,0,0,1
100,COLOMBIA,0,1978,8,8,0,0,1
100,COLOMBIA,0,1979,8,8,0,0,1
100,COLOMBIA,0,1980,8,8,0,0,1
100,COLOMBIA,0,1981,8,8,0,0,1
100,COLOMBIA,0,1982,8,8,0,0,1
100,COLOMBIA,0,1983,8,8,0,0,1
100,COLOMBIA,0,1984,8,8,0,0,1
100,COLOMBIA,0,1985,8,8,0,0,1
100,COLOMBIA,0,1986,8,8,0,0,1
100,COLOMBIA,0,1987,8,8,0,0,1
100,COLOMBIA,0,1988,8,8,0,0,1
100,COLOMBIA,0,1989,8,8,0,0,1
100,COLOMBIA,0,1990,8,8,0,0,1
100,COLOMBIA,0,1991,9,8,0,0,1
100,COLOMBIA,0,1992,9,9,0,0,1
100,COLOMBIA,0,1993,9,9,0,0,1
100,COLOMBIA,0,1994,9,9,0,0,1
100,COLOMBIA,0,1995,7,9,0,0,1
100,COLOMBIA,0,1996,7,7,0,0,1
100,COLOMBIA,0,1997,7,7,0,0,1
100,COLOMBIA,0,1998,7,7,0,0,1
100,COLOMBIA,0,1999,7,7,0,0,1
101,VENEZUELA,1,1945,-3,-3,0,1,0
101,VENEZUELA,0,1946,-3,-3,0,1,0
101,VENEZUELA,0,1947,-3,-3,0,1,0
101,VENEZUELA,0,1948,-3,-3,0,1,0
101,VENEZUELA,0,1949,-3,-3,0,1,0
101,VENEZUELA,0,1950,-3,-3,0,1,0
101,VENEZUELA,0,1951,-3,-3,0,1,0
101,VENEZUELA,0,1952,-3,-3,0,1,0
101,VENEZUELA,0,1953,-3,-3,0,1,0
101,VENEZUELA,0,1954,-3,-3,0,1,0
101,VENEZUELA,0,1955,-3,-3,0,1,0
101,VENEZUELA,0,1956,-3,-3,0,1,0
101,VENEZUELA,0,1957,-3,-3,0,1,0
101,VENEZUELA,0,1958,6,-3,0,1,0
101,VENEZUELA,0,1959,6,6,1,0,1
101,VENEZUELA,0,1960,6,6,1,0,1
101,VENEZUELA,0,1961,6,6,1,0,1
101,VENEZUELA,0,1962,6,6,0,0,1
101,VENEZUELA,0,1963,6,6,0,0,1
101,VENEZUELA,0,1964,6,6,0,0,1
101,VENEZUELA,0,1965,6,6,0,0,1
101,VENEZUELA,0,1966,6,6,0,0,1
101,VENEZUELA,0,1967,6,6,0,0,1
101,VENEZUELA,0,1968,7,6,0,0,1
101,VENEZUELA,0,1969,9,7,0,0,1
101,VENEZUELA,0,1970,9,9,0,0,1
101,VENEZUELA,0,1971,9,9,0,0,1
101,VENEZUELA,0,1972,9,9,0,0,1
101,VENEZUELA,0,1973,9,9,0,0,1
101,VENEZUELA,0,1974,9,9,0,0,1
101,VENEZUELA,0,1975,9,9,0,0,1
101,VENEZUELA,0,1976,9,9,0,0,1
101,VENEZUELA,0,1977,9,9,0,0,1
101,VENEZUELA,0,1978,9,9,0,0,1
101,VENEZUELA,0,1979,9,9,0,0,1
101,VENEZUELA,0,1980,9,9,0,0,1
101,VENEZUELA,0,1981,9,9,0,0,1
101,VENEZUELA,0,1982,9,9,0,0,1
101,VENEZUELA,0,1983,9,9,0,0,1
101,VENEZUELA,0,1984,9,9,0,0,1
101,VENEZUELA,0,1985,9,9,0,0,1
101,VENEZUELA,0,1986,9,9,0,0,1
101,VENEZUELA,0,1987,9,9,0,0,1
101,VENEZUELA,0,1988,9,9,0,0,1
101,VENEZUELA,0,1989,9,9,0,0,1
101,VENEZUELA,0,1990,9,9,0,0,1
101,VENEZUELA,0,1991,9,9,0,0,1
101,VENEZUELA,0,1992,8,9,0,0,1
101,VENEZUELA,0,1993,8,8,0,0,1
101,VENEZUELA,0,1994,8,8,0,0,1
101,VENEZUELA,0,1995,8,8,0,0,1
101,VENEZUELA,0,1996,8,8,0,0,1
101,VENEZUELA,0,1997,8,8,0,0,1
101,VENEZUELA,0,1998,8,8,0,0,1
101,VENEZUELA,0,1999,7,8,0,0,1
110,GUYANA,1,1966,2,2,0,1,0
110,GUYANA,0,1967,2,2,0,1,0
110,GUYANA,0,1968,1,2,0,1,0
110,GUYANA,0,1969,1,1,0,1,0
110,GUYANA,0,1970,1,1,0,1,0
110,GUYANA,0,1971,1,1,0,1,0
110,GUYANA,0,1972,1,1,0,1,0
110,GUYANA,0,1973,1,1,0,1,0
110,GUYANA,0,1974,1,1,0,1,0
110,GUYANA,0,1975,1,1,0,1,0
110,GUYANA,0,1976,1,1,0,1,0
110,GUYANA,0,1977,1,1,0,1,0
110,GUYANA,0,1978,0,1,0,1,0
110,GUYANA,0,1979,0,0,0,1,0
110,GUYANA,0,1980,-7,0,0,1,0
110,GUYANA,0,1981,-7,-7,1,0,0
110,GUYANA,0,1982,-7,-7,1,0,0
110,GUYANA,0,1983,-7,-7,1,0,0
110,GUYANA,0,1984,-7,-7,0,0,0
110,GUYANA,0,1985,-7,-7,0,0,0
110,GUYANA,0,1986,-7,-7,0,0,0
110,GUYANA,0,1987,-7,-7,0,0,0
110,GUYANA,0,1988,-7,-7,0,0,0
110,GUYANA,0,1989,-7,-7,0,0,0
110,GUYANA,0,1990,-7,-7,0,0,0
110,GUYANA,0,1991,-7,-7,0,0,0
110,GUYANA,0,1992,6,-7,0,0,0
110,GUYANA,0,1993,6,6,1,0,1
110,GUYANA,0,1994,6,6,1,0,1
110,GUYANA,0,1995,6,6,1,0,1
110,GUYANA,0,1996,6,6,0,0,1
110,GUYANA,0,1997,6,6,0,0,1
110,GUYANA,0,1998,6,6,0,0,1
110,GUYANA,0,1999,6,6,0,0,1
130,ECUADOR,1,1945,-1,-1,0,1,0
130,ECUADOR,0,1946,-1,-1,0,1,0
130,ECUADOR,0,1947,-1,-1,0,1,0
130,ECUADOR,0,1948,2,-1,0,1,0
130,ECUADOR,0,1949,2,2,1,1,0
130,ECUADOR,0,1950,2,2,1,1,0
130,ECUADOR,0,1951,2,2,1,1,0
130,ECUADOR,0,1952,2,2,0,1,0
130,ECUADOR,0,1953,2,2,0,1,0
130,ECUADOR,0,1954,2,2,0,1,0
130,ECUADOR,0,1955,2,2,0,1,0
130,ECUADOR,0,1956,2,2,0,1,0
130,ECUADOR,0,1957,2,2,0,1,0
130,ECUADOR,0,1958,2,2,0,1,0
130,ECUADOR,0,1959,2,2,0,1,0
130,ECUADOR,0,1960,2,2,0,1,0
130,ECUADOR,0,1961,-1,2,0,1,0
130,ECUADOR,0,1962,-1,-1,1,1,0
130,ECUADOR,0,1963,-1,-1,1,1,0
130,ECUADOR,0,1964,-1,-1,1,1,0
130,ECUADOR,0,1965,-1,-1,0,1,0
130,ECUADOR,0,1966,-1,-1,0,1,0
130,ECUADOR,0,1967,-1,-1,0,1,0
130,ECUADOR,0,1968,5,-1,0,1,0
130,ECUADOR,0,1969,5,5,1,1,0
130,ECUADOR,0,1970,0,5,1,1,0
130,ECUADOR,0,1971,0,0,1,1,0
130,ECUADOR,0,1972,-5,0,1,1,0
130,ECUADOR,0,1973,-5,-5,1,1,0
130,ECUADOR,0,1974,-5,-5,1,1,0
130,ECUADOR,0,1975,-5,-5,1,1,0
130,ECUADOR,0,1976,-5,-5,0,1,0
130,ECUADOR,0,1977,-5,-5,0,1,0
130,ECUADOR,0,1978,-5,-5,0,1,0
130,ECUADOR,0,1979,9,-5,0,1,0
130,ECUADOR,0,1980,9,9,1,0,1
130,ECUADOR,0,1981,9,9,1,0,1
130,ECUADOR,0,1982,9,9,1,0,1
130,ECUADOR,0,1983,9,9,0,0,1
130,ECUADOR,0,1984,8,9,0,0,1
130,ECUADOR,0,1985,8,8,0,0,1
130,ECUADOR,0,1986,8,8,0,0,1
130,ECUADOR,0,1987,8,8,0,0,1
130,ECUADOR,0,1988,9,8,0,0,1
130,ECUADOR,0,1989,9,9,0,0,1
130,ECUADOR,0,1990,9,9,0,0,1
130,ECUADOR,0,1991,9,9,0,0,1
130,ECUADOR,0,1992,9,9,0,0,1
130,ECUADOR,0,1993,9,9,0,0,1
130,ECUADOR,0,1994,9,9,0,0,1
130,ECUADOR,0,1995,9,9,0,0,1
130,ECUADOR,0,1996,9,9,0,0,1
130,ECUADOR,0,1997,8,9,0,0,1
130,ECUADOR,0,1998,9,8,0,0,1
130,ECUADOR,0,1999,9,9,0,0,1
135,PERU,1,1945,2,2,0,1,0
135,PERU,0,1946,2,2,0,1,0
135,PERU,0,1947,2,2,0,1,0
135,PERU,0,1948,2,2,0,1,0
135,PERU,0,1949,2,2,0,1,0
135,PERU,0,1950,4,2,0,1,0
135,PERU,0,1951,4,4,0,1,0
135,PERU,0,1952,4,4,0,1,0
135,PERU,0,1953,4,4,0,1,0
135,PERU,0,1954,4,4,0,1,0
135,PERU,0,1955,4,4,0,1,0
135,PERU,0,1956,4,4,0,1,0
135,PERU,0,1957,4,4,0,1,0
135,PERU,0,1958,4,4,0,1,0
135,PERU,0,1959,4,4,0,1,0
135,PERU,0,1960,4,4,0,1,0
135,PERU,0,1961,4,4,0,1,0
135,PERU,0,1962,4,4,0,1,0
135,PERU,0,1963,5,4,0,1,0
135,PERU,0,1964,5,5,0,1,0
135,PERU,0,1965,5,5,0,1,0
135,PERU,0,1966,5,5,0,1,0
135,PERU,0,1967,5,5,0,1,0
135,PERU,0,1968,-7,5,0,1,0
135,PERU,0,1969,-7,-7,1,0,0
135,PERU,0,1970,-7,-7,1,0,0
135,PERU,0,1971,-7,-7,1,0,0
135,PERU,0,1972,-7,-7,0,0,0
135,PERU,0,1973,-7,-7,0,0,0
135,PERU,0,1974,-7,-7,0,0,0
135,PERU,0,1975,-7,-7,0,0,0
135,PERU,0,1976,-7,-7,0,0,0
135,PERU,0,1977,-7,-7,0,0,0
135,PERU,0,1978,-2,-7,0,0,0
135,PERU,0,1979,3,-2,1,1,0
135,PERU,0,1980,7,3,1,1,0
135,PERU,0,1981,7,7,1,0,1
135,PERU,0,1982,7,7,1,0,1
135,PERU,0,1983,7,7,1,0,1
135,PERU,0,1984,7,7,0,0,1
135,PERU,0,1985,7,7,0,0,1
135,PERU,0,1986,7,7,0,0,1
135,PERU,0,1987,7,7,0,0,1
135,PERU,0,1988,7,7,0,0,1
135,PERU,0,1989,7,7,0,0,1
135,PERU,0,1990,8,7,0,0,1
135,PERU,0,1991,8,8,0,0,1
135,PERU,0,1992,-3,8,0,0,1
135,PERU,0,1993,1,-3,1,1,0
135,PERU,0,1994,1,1,1,1,0
135,PERU,0,1995,1,1,1,1,0
135,PERU,0,1996,1,1,1,1,0
135,PERU,0,1997,1,1,0,1,0
135,PERU,0,1998,1,1,0,1,0
135,PERU,0,1999,1,1,0,1,0
140,BRAZIL,1,1945,0,0,0,1,0
140,BRAZIL,0,1946,7,0,1,1,0
140,BRAZIL,0,1947,5,7,1,0,1
140,BRAZIL,0,1948,5,5,1,1,0
140,BRAZIL,0,1949,5,5,1,1,0
140,BRAZIL,0,1950,5,5,0,1,0
140,BRAZIL,0,1951,5,5,0,1,0
140,BRAZIL,0,1952,5,5,0,1,0
140,BRAZIL,0,1953,5,5,0,1,0
140,BRAZIL,0,1954,5,5,0,1,0
140,BRAZIL,0,1955,5,5,0,1,0
140,BRAZIL,0,1956,5,5,0,1,0
140,BRAZIL,0,1957,5,5,0,1,0
140,BRAZIL,0,1958,6,5,0,1,0
140,BRAZIL,0,1959,6,6,0,0,1
140,BRAZIL,0,1960,6,6,0,0,1
140,BRAZIL,0,1961,5,6,0,0,1
140,BRAZIL,0,1962,5,5,0,1,0
140,BRAZIL,0,1963,3,5,0,1,0
140,BRAZIL,0,1964,-3,3,0,1,0
140,BRAZIL,0,1965,-9,-3,1,1,0
140,BRAZIL,0,1966,-9,-9,1,0,0
140,BRAZIL,0,1967,-9,-9,1,0,0
140,BRAZIL,0,1968,-9,-9,1,0,0
140,BRAZIL,0,1969,-9,-9,0,0,0
140,BRAZIL,0,1970,-9,-9,0,0,0
140,BRAZIL,0,1971,-9,-9,0,0,0
140,BRAZIL,0,1972,-9,-9,0,0,0
140,BRAZIL,0,1973,-9,-9,0,0,0
140,BRAZIL,0,1974,-4,-9,0,0,0
140,BRAZIL,0,1975,-4,-4,1,1,0
140,BRAZIL,0,1976,-4,-4,1,1,0
140,BRAZIL,0,1977,-4,-4,1,1,0
140,BRAZIL,0,1978,-4,-4,0,1,0
140,BRAZIL,0,1979,-4,-4,0,1,0
140,BRAZIL,0,1980,-4,-4,0,1,0
140,BRAZIL,0,1981,-4,-4,0,1,0
140,BRAZIL,0,1982,-3,-4,0,1,0
140,BRAZIL,0,1983,-3,-3,0,1,0
140,BRAZIL,0,1984,-3,-3,0,1,0
140,BRAZIL,0,1985,7,-3,0,1,0
140,BRAZIL,0,1986,7,7,1,0,1
140,BRAZIL,0,1987,7,7,1,0,1
140,BRAZIL,0,1988,8,7,1,0,1
140,BRAZIL,0,1989,8,8,0,0,1
140,BRAZIL,0,1990,8,8,0,0,1
140,BRAZIL,0,1991,8,8,0,0,1
140,BRAZIL,0,1992,8,8,0,0,1
140,BRAZIL,0,1993,8,8,0,0,1
140,BRAZIL,0,1994,8,8,0,0,1
140,BRAZIL,0,1995,8,8,0,0,1
140,BRAZIL,0,1996,8,8,0,0,1
140,BRAZIL,0,1997,8,8,0,0,1
140,BRAZIL,0,1998,8,8,0,0,1
140,BRAZIL,0,1999,8,8,0,0,1
145,BOLIVIA,1,1945,-5,-5,0,1,0
145,BOLIVIA,0,1946,-5,-5,0,1,0
145,BOLIVIA,0,1947,-5,-5,0,1,0
145,BOLIVIA,0,1948,-5,-5,0,1,0
145,BOLIVIA,0,1949,-5,-5,0,1,0
145,BOLIVIA,0,1950,-5,-5,0,1,0
145,BOLIVIA,0,1951,-5,-5,0,1,0
145,BOLIVIA,0,1952,-4,-5,0,1,0
145,BOLIVIA,0,1953,-4,-4,1,1,0
145,BOLIVIA,0,1954,-4,-4,1,1,0
145,BOLIVIA,0,1955,-4,-4,1,1,0
145,BOLIVIA,0,1956,-3,-4,1,1,0
145,BOLIVIA,0,1957,-3,-3,1,1,0
145,BOLIVIA,0,1958,-3,-3,1,1,0
145,BOLIVIA,0,1959,-3,-3,0,1,0
145,BOLIVIA,0,1960,-3,-3,0,1,0
145,BOLIVIA,0,1961,-3,-3,0,1,0
145,BOLIVIA,0,1962,-3,-3,0,1,0
145,BOLIVIA,0,1963,-3,-3,0,1,0
145,BOLIVIA,0,1964,-4,-3,0,1,0
145,BOLIVIA,0,1965,-4,-4,0,1,0
145,BOLIVIA,0,1966,-4,-4,0,1,0
145,BOLIVIA,0,1967,-4,-4,0,1,0
145,BOLIVIA,0,1968,-4,-4,0,1,0
145,BOLIVIA,0,1969,-4,-4,0,1,0
145,BOLIVIA,0,1970,-5,-4,0,1,0
145,BOLIVIA,0,1971,-7,-5,0,1,0
145,BOLIVIA,0,1972,-7,-7,0,0,0
145,BOLIVIA,0,1973,-7,-7,0,0,0
145,BOLIVIA,0,1974,-7,-7,0,0,0
145,BOLIVIA,0,1975,-7,-7,0,0,0
145,BOLIVIA,0,1976,-7,-7,0,0,0
145,BOLIVIA,0,1977,-7,-7,0,0,0
145,BOLIVIA,0,1978,-4,-7,0,0,0
145,BOLIVIA,0,1979,-4,-4,1,1,0
145,BOLIVIA,0,1980,-7,-4,1,1,0
145,BOLIVIA,0,1981,-7,-7,1,0,0
145,BOLIVIA,0,1982,8,-7,1,0,0
145,BOLIVIA,0,1983,8,8,1,0,1
145,BOLIVIA,0,1984,8,8,1,0,1
145,BOLIVIA,0,1985,9,8,1,0,1
145,BOLIVIA,0,1986,9,9,0,0,1
145,BOLIVIA,0,1987,9,9,0,0,1
145,BOLIVIA,0,1988,9,9,0,0,1
145,BOLIVIA,0,1989,9,9,0,0,1
145,BOLIVIA,0,1990,9,9,0,0,1
145,BOLIVIA,0,1991,9,9,0,0,1
145,BOLIVIA,0,1992,9,9,0,0,1
145,BOLIVIA,0,1993,9,9,0,0,1
145,BOLIVIA,0,1994,9,9,0,0,1
145,BOLIVIA,0,1995,9,9,0,0,1
145,BOLIVIA,0,1996,9,9,0,0,1
145,BOLIVIA,0,1997,9,9,0,0,1
145,BOLIVIA,0,1998,9,9,0,0,1
145,BOLIVIA,0,1999,9,9,0,0,1
150,PARAGUAY,1,1945,-9,-9,0,0,0
150,PARAGUAY,0,1946,-9,-9,0,0,0
150,PARAGUAY,0,1947,-5,-9,0,0,0
150,PARAGUAY,0,1948,-5,-5,1,1,0
150,PARAGUAY,0,1949,-5,-5,1,1,0
150,PARAGUAY,0,1950,-5,-5,1,1,0
150,PARAGUAY,0,1951,-5,-5,0,1,0
150,PARAGUAY,0,1952,-5,-5,0,1,0
150,PARAGUAY,0,1953,-5,-5,0,1,0
150,PARAGUAY,0,1954,-9,-5,0,1,0
150,PARAGUAY,0,1955,-9,-9,1,0,0
150,PARAGUAY,0,1956,-9,-9,1,0,0
150,PARAGUAY,0,1957,-9,-9,1,0,0
150,PARAGUAY,0,1958,-9,-9,0,0,0
150,PARAGUAY,0,1959,-9,-9,0,0,0
150,PARAGUAY,0,1960,-9,-9,0,0,0
150,PARAGUAY,0,1961,-9,-9,0,0,0
150,PARAGUAY,0,1962,-9,-9,0,0,0
150,PARAGUAY,0,1963,-9,-9,0,0,0
150,PARAGUAY,0,1964,-9,-9,0,0,0
150,PARAGUAY,0,1965,-9,-9,0,0,0
